289 50.265 -18.958
290 43.997 -41.329
291 57.386 -26.82
292 59.607 -13.499
293 46.933 -8.5125
294 46.438 -27.091
295 -22.783 -20.533
296 29.324 -20.005
297 -20.4 -22.217
298 25.974 -22.069
299 -10.044 -1.2605
300 17.067 -1.0514
301 -19.455 -8.0099
302 26.896 -7.7938
303 -14.606 -11.4
304 21.041 -11.498
305 -8.366 -8.6825
306 13.528 -9.0459
